TUCASEID,TULINENO,EEINCOME1,ERBMI,ERHHCH,ERINCOME,ERSPEMCH,ERTPREAT,ERTSEAT,ETHGT,ETWGT,EUDIETSODA,EUDRINK,EUEAT,EUEXERCISE,EUEXFREQ,EUFASTFD,EUFASTFDFRQ,EUFFYDAY,EUFDSIT,EUFINLWGT,EUSNAP,EUGENHTH,EUGROSHP,EUHGT,EUINCLVL,EUINCOME2,EUMEAT,EUMILK,EUPRPMEL,EUSODA,EUSTORES,EUSTREASON,EUTHERM,EUWGT,EUWIC,EXINCOME1
20150110142506,1,1,22.8,3,1,5,90,0,0,0,-1,1,2,1,2,1,2,2,1,  2327774.610351,2,2,2,68,6,-1,-1,-1,2,2,-1,-1,-1,150,2,0
20150111140017,1,1,25.7,3,1,5,60,20,0,0,-1,1,1,1,2,1,10,2,1,  9003770.356586,2,1,2,74,6,-1,-1,-1,2,2,-1,-1,-1,200,2,0
20150111140019,1,1,40.3,1,1,5,150,0,0,0,-1,2,2,1,3,2,-1,-1,1,  5411025.484165,2,3,3,77,6,-1,1,2,1,-1,2,1,2,340,2,0
20150111140030,1,3,28.8,3,2,-1,240,0,0,0,-1,1,2,1,7,1,2,1,1,  2383916.714090,1,3,1,64,6,-1,1,2,3,2,1,1,2,168,1,0
20150111140057,1,1,25.0,3,1,-1,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  6474530.510659,2,3,1,65,6,-3,1,2,1,-1,1,1,2,150,2,81
20150111140078,1,2,25.5,3,5,-1,60,0,1,0,-1,1,2,1,2,1,4,2,2, 10748538.529047,2,2,1,77,6,2,1,2,1,2,1,2,2,215,-1,0
20150111140111,1,3,27.2,3,2,5,100,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  7552477.445739,2,1,1,61,6,-1,1,2,1,-1,2,1,2,144,-1,0
20150111140124,1,1,26.6,3,1,-1,120,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  6800041.542128,2,3,1,67,6,-1,1,2,1,2,1,1,2,170,2,0
20150111140146,1,1,29.8,3,1,-1,70,0,0,0,-1,1,2,1,3,1,3,2,1, 24220244.185999,2,1,1,67,6,-1,2,2,1,2,2,2,-1,190,2,0
20150111140509,1,1,27.9,3,1,-1,40,0,0,0,-1,1,2,1,2,1,4,1,1, 35995850.863823,2,3,2,71,6,-1,-1,-1,2,2,-1,-1,-1,200,-1,0
20150111140516,1,1,31.2,3,1,-1,145,0,0,0,-1,2,2,1,12,1,7,1,1, 11099422.793005,2,1,2,68,6,-1,-1,-1,2,-1,-1,-1,-1,205,-1,0
20150111140526,1,1,19.6,3,1,4,15,4,0,0,-1,1,1,1,6,2,-1,-1,1,  3722428.016408,2,1,1,68,6,-1,1,2,1,2,3,1,2,129,2,0
20150111140533,1,2,21.3,3,5,-1,15,-2,0,0,-1,2,-2,2,-1,1,1,2,1,  4670272.868621,1,3,1,61,6,2,1,2,1,-1,2,1,2,113,-1,0
20150111140561,1,2,28.7,3,5,-1,45,0,0,0,-1,2,1,1,4,1,2,2,1,  5002901.052581,2,2,1,70,6,2,1,2,1,-1,1,4,2,200,-1,0
20150111140566,1,-1,-1.0,3,-1,-1,60,0,-1,-1,2,1,2,-1,-1,1,2,2,-1,  2587619.226551,-1,-1,1,-1,6,-1,2,1,1,1,1,3,-1,-1,-1,-1
20150111140577,1,2,26.3,2,5,4,30,15,0,0,2,1,1,1,2,1,1,1,1,  7434622.405674,2,2,1,64,6,2,-1,-1,2,1,3,1,-1,153,2,0
20150111140584,1,-3,22.7,3,-1,-1,95,0,0,0,-1,1,2,1,3,2,-1,-1,1,  1556592.944283,2,3,1,63,6,-3,1,2,1,2,1,3,2,128,-1,3
20150111140585,1,2,22.3,3,5,-1,30,0,0,0,-1,1,2,1,5,1,1,2,1,  5885440.590860,2,2,1,64,6,2,1,1,1,2,2,4,1,130,2,0
20150111140617,1,2,37.9,3,5,-1,90,0,0,0,-1,2,2,2,-1,1,1,2,2,  7963631.415979,1,3,1,66,6,2,2,2,1,-1,1,2,-1,235,2,0
20150111140626,1,2,32.8,3,3,-1,65,0,0,0,-1,2,2,1,14,2,-1,-1,1,  4440998.960446,2,2,1,69,6,1,1,2,1,-1,1,5,2,222,-1,0
20150111140645,1,1,21.5,2,1,5,35,0,0,0,-1,2,2,2,-1,2,-1,-1,1, 19785996.503485,2,5,2,64,6,-1,-1,-1,2,-1,-1,-1,-1,125,-1,0
20150111140650,1,1,22.8,3,1,5,40,5,0,0,-1,1,1,1,3,2,-1,-1,1, 12056211.218045,2,1,1,68,6,-1,1,2,1,2,2,2,2,150,-1,0
20150111140658,1,3,26.9,3,2,5,60,0,0,0,-1,2,2,1,3,2,-1,-1,1,  3972458.816688,2,3,1,62,6,-1,1,2,1,-1,1,2,1,147,2,0
20150111140663,1,1,-1.0,3,1,2,120,0,0,-1,-1,2,2,2,-1,2,-1,-1,1,  2461610.105738,2,2,2,69,6,-1,-1,-1,2,-1,-1,-1,-1,-2,2,0
20150111140678,1,2,38.3,3,5,5,30,10,0,0,-1,2,1,2,-1,1,1,2,2,  4491114.414426,1,5,1,57,6,2,1,2,1,-1,1,5,2,177,1,0
20150111140681,1,1,31.3,3,1,5,30,20,0,0,1,1,1,2,-1,1,2,1,1,  7603961.943145,2,2,1,68,6,-1,1,2,1,1,2,1,2,206,2,0
20150111140689,1,1,25.1,3,1,5,120,15,0,0,-1,1,1,1,2,1,4,1,1,  3050883.240497,2,2,2,72,6,-1,-1,-1,2,2,-1,-1,-1,185,2,0
20150111140704,1,1,25.8,3,1,1,15,65,0,0,-1,1,1,1,5,2,-1,-1,1,  6088855.350377,2,2,1,65,6,-1,1,2,1,2,1,3,2,155,-1,0
20150111140707,1,1,36.3,3,1,3,70,0,0,0,-1,1,2,1,3,2,-1,-1,1,  2489488.226497,2,2,2,76,6,-1,-1,-1,2,2,-1,-1,-1,298,2,0
20150111140717,1,2,24.1,2,5,3,75,0,0,0,-1,2,2,2,-1,2,-1,-1,1, 11081259.783966,2,2,1,65,6,2,1,2,1,-1,2,5,1,145,2,0
20150111140757,1,1,34.3,3,1,5,80,0,0,0,1,1,2,2,-1,2,-1,-1,1,  7264438.838498,2,2,2,64,6,-1,1,2,1,1,-1,-1,2,200,-1,0
20150111140772,1,1,26.1,3,1,-1,70,0,0,0,1,1,2,1,1,2,-1,-1,1,  3201302.709955,2,1,1,59,6,-1,1,2,1,1,1,3,2,129,2,0
20150111140778,1,1,27.1,3,1,5,60,5,0,0,-1,2,1,1,6,1,6,1,1,  3681706.250265,2,3,1,72,6,-1,-1,-1,2,-1,2,6,-1,200,2,0
20150111140780,1,1,24.6,3,1,1,75,0,0,0,-1,2,2,1,3,2,-1,-1,1, 11198676.272966,2,2,1,61,6,-1,1,2,1,-1,1,4,2,130,-1,0
20150111140782,1,1,21.9,3,1,5,60,15,0,0,-1,1,1,2,-1,1,3,2,1,  7894259.772264,2,3,2,62,6,-1,1,2,1,2,-1,-1,2,120,2,0
20150111140794,1,-3,23.1,2,-1,-1,30,20,0,0,-1,1,1,1,3,2,-1,-1,2,  8057464.465066,2,3,2,72,6,-3,-1,-1,2,2,-1,-1,-1,170,-1,3
20150111140808,1,2,30.4,3,5,5,70,0,0,0,-1,2,2,1,2,2,-1,-1,1,  3471311.672087,2,3,3,67,6,2,1,2,1,-1,3,1,2,194,2,12
20150111140811,1,1,21.3,3,1,-1,25,0,0,0,-1,2,2,1,3,2,-1,-1,1, 11644111.244372,2,1,1,68,6,-1,1,2,1,-1,1,3,2,140,2,0
20150111140819,1,3,21.5,3,2,-1,162,0,0,0,2,1,2,2,-1,1,1,2,1,  6300413.316487,2,4,1,73,6,-1,2,2,1,1,1,2,-1,163,-1,0
20150111140827,1,2,22.9,3,5,-1,60,0,0,0,2,1,2,2,-1,1,1,2,1, 17066083.584769,2,5,1,62,6,2,1,2,1,1,2,2,2,125,-1,0
20150111140858,1,3,30.7,3,2,4,0,30,0,0,-1,1,1,2,-1,1,1,2,1, 14993615.046702,2,3,2,71,6,-1,1,2,1,2,-1,-1,2,220,2,0
20150111140861,1,1,20.8,3,1,-1,0,17,0,0,-1,2,1,2,-1,2,-1,-1,1,  1030913.606213,2,1,1,61,6,-1,1,2,1,-1,1,2,1,110,2,0
20150111140868,1,2,23.4,3,3,-1,30,20,0,0,-1,1,1,1,3,1,3,2,1,  3154196.513097,2,5,1,66,6,1,1,2,1,2,1,1,2,145,-1,0
20150111140878,1,1,32.6,3,1,-1,150,0,0,0,-1,1,2,2,-1,1,5,1,1,  2472238.401493,2,3,3,64,6,-1,-1,-1,2,2,5,1,-1,190,2,0
20150111140880,1,2,40.9,3,5,-1,90,15,0,0,-1,2,1,2,-1,2,-1,-1,1,  1940008.885315,1,4,2,65,6,2,1,2,1,-1,-1,-1,2,246,-1,0
20150111140881,1,1,24.0,3,1,-1,35,0,0,0,-1,1,2,1,4,1,1,1,1,  3582642.306534,2,2,1,64,6,-1,1,2,1,2,1,3,2,140,-1,0
20150111140887,1,1,-1.0,3,1,-1,40,0,0,-1,1,1,2,1,2,1,1,2,1,  5341150.535572,2,2,2,67,6,-1,1,2,1,1,-1,-1,2,-3,-1,0
20150111140945,1,1,30.7,1,1,-1,60,25,0,0,1,1,1,1,1,1,3,2,1,  7248107.243497,2,3,1,66,6,-1,1,2,3,1,3,3,2,190,-1,0
20150111140950,1,1,27.5,3,1,5,30,0,0,0,-1,1,2,1,3,2,-1,-1,1,  9954797.998478,2,2,1,65,6,-1,1,2,1,2,1,6,2,165,-1,0
20150111140953,1,2,24.2,2,3,-1,195,0,0,0,1,1,2,1,5,2,-1,-1,1,  6726101.464588,1,1,3,66,6,1,1,2,3,1,1,2,2,150,1,0
20150111140962,1,1,26.5,3,1,5,105,0,0,0,-1,1,2,2,-1,2,-1,-1,1, 14209232.078609,2,2,3,70,6,-1,-1,-1,2,2,1,2,-1,185,-1,0
20150111140985,1,2,23.3,3,3,-1,15,15,0,0,-1,2,1,1,3,2,-1,-1,1,  3975213.603570,2,3,1,65,6,1,1,2,1,-1,2,2,2,140,2,0
20150111140988,1,1,21.3,1,1,-1,65,36,0,0,-1,1,1,1,6,1,2,2,1,  6861427.491461,2,2,3,63,6,-1,1,2,3,2,1,4,2,120,2,0
20150111140989,1,2,46.1,3,5,5,50,0,0,1,-1,2,2,2,-1,1,1,2,1, 19038936.238223,2,4,1,72,6,2,1,2,1,-1,2,-2,2,340,2,0
20150111141009,1,1,49.5,3,1,-1,5,0,0,0,-1,2,2,2,-1,1,3,2,1,  1498316.429961,2,4,1,69,6,-1,1,2,1,-1,1,2,2,335,2,0
20150111141011,1,1,27.5,3,1,5,60,12,0,0,-1,2,1,2,-1,1,2,1,1,  9385455.188383,2,2,1,64,6,-1,1,2,1,-1,1,5,2,160,2,0
20150111141031,1,1,30.0,3,1,-1,20,10,0,0,-1,1,1,1,3,2,-1,-1,1,  5724936.867156,1,3,3,65,6,-2,1,2,3,2,1,2,2,180,2,73
20150111141042,1,2,29.5,3,5,-1,20,0,0,0,-1,2,2,2,-1,2,-1,-1,1, 18693455.901752,1,4,2,69,6,2,-1,-1,2,-1,-1,-1,-1,200,-1,0
20150111141054,1,1,21.0,3,1,-1,0,0,0,0,-1,2,2,1,3,2,-1,-1,1, 36351566.538378,2,4,2,67,6,-1,-1,-1,2,-1,-1,-1,-1,134,2,0
20150111141062,1,1,32.6,3,1,-1,25,2,0,0,-1,2,1,2,-1,1,3,2,1, 14343905.489467,2,5,2,74,6,-2,1,2,1,-1,-1,-1,2,254,-1,73
20150111141087,1,2,29.0,3,3,-1,60,0,0,0,2,1,2,1,4,1,1,2,1,  3067103.469421,2,2,2,70,6,1,1,2,3,1,-1,-1,2,202,-1,0
20150111141111,1,2,20.5,3,5,-1,20,30,0,0,2,1,1,1,7,2,-1,-1,1,  1653737.628804,2,3,1,68,6,2,1,2,1,1,1,2,2,135,2,0
20150111141114,1,1,26.3,3,1,5,0,40,0,0,-1,1,1,1,3,2,-1,-1,1,  5455498.612067,2,1,1,69,6,-1,1,2,1,2,1,4,2,178,-1,0
20150111141123,1,2,27.4,3,5,5,30,0,0,0,-1,2,2,1,7,2,-1,-1,1,  3061593.734813,2,4,2,68,6,2,-1,-1,2,-1,-1,-1,-1,180,-1,0
20150111141138,1,2,34.0,2,5,5,95,0,0,0,-1,2,2,2,-1,2,-1,-1,1, 15728461.288865,2,3,1,61,6,3,1,2,1,-1,1,1,2,180,2,0
20150111141170,1,2,27.9,3,3,5,225,0,0,0,1,1,2,2,-1,2,-1,-1,1,  8458555.368864,2,3,2,71,6,1,-1,-1,2,1,-1,-1,-1,200,2,0
20150111141173,1,2,22.8,3,5,5,35,2,0,0,-1,2,1,1,1,1,2,2,2,  4008351.393223,2,3,1,64,6,3,1,2,1,-1,1,5,2,133,2,0
20150111141175,1,1,23.0,3,1,-1,0,20,0,0,-1,1,1,2,-1,1,4,1,1, 14080364.532859,2,3,2,63,6,-2,-1,-1,2,2,-1,-1,-1,130,2,75
20150111141200,1,1,26.4,3,1,-1,20,30,0,0,-1,1,1,1,5,1,2,2,1,  4590604.951541,2,1,1,72,6,-1,-1,-1,2,2,1,6,-1,195,-1,0
20150111141203,1,-1,-1.0,3,-1,5,60,0,-1,-1,-1,2,2,-1,-1,1,2,1,1,  6071352.913901,2,-1,1,-1,6,-1,-1,-1,2,-1,2,1,-1,-1,2,-1
20150111141205,1,1,-1.0,3,1,4,163,0,0,-1,-1,1,2,1,2,2,-1,-1,1,  5784553.943279,2,2,2,64,6,-1,-1,-1,2,2,-1,-1,-1,-2,2,0
20150111141221,1,2,18.8,3,5,-1,30,0,0,0,2,1,2,2,-1,2,-1,-1,2,  4115382.419472,2,1,1,67,6,3,1,2,1,1,1,4,2,120,-1,0
20150111141242,1,2,27.3,3,5,-1,140,0,0,0,-1,1,2,1,7,2,-1,-1,1,  8267219.972246,2,3,1,60,6,2,1,2,1,2,1,1,2,140,2,0
20150111141250,1,2,34.7,3,5,-1,75,0,0,0,-1,2,2,1,1,1,2,2,1, 15871148.825689,1,4,1,64,6,2,1,2,1,-1,1,2,2,202,2,0
20150111141260,1,1,25.7,3,1,5,115,0,0,0,2,1,2,1,7,1,1,2,1,  8646518.309927,2,2,1,73,6,-1,1,2,3,1,2,2,2,195,2,0
20150111141267,1,1,31.4,3,1,5,65,15,0,0,1,1,1,2,-1,1,4,2,2,  4060578.560031,2,4,1,64,6,-1,1,2,1,1,1,1,2,183,2,0
20150111141280,1,1,19.6,3,1,-1,0,147,0,0,2,1,1,1,7,2,-1,-1,1,  5553688.464628,2,2,2,67,6,-1,1,2,3,1,-1,-1,1,125,-1,0
20150111141283,1,2,25.1,3,5,-1,5,20,0,0,-1,1,1,1,3,1,2,1,1, 14239993.031542,1,1,2,67,6,3,-1,-1,2,2,-1,-1,-1,160,-2,0
20150111141291,1,1,22.0,3,1,-1,90,0,0,0,-1,1,2,1,5,2,-1,-1,1, 16460313.308777,2,2,2,68,6,-1,1,2,3,2,-1,-1,2,145,2,0
20150111141293,1,1,22.8,3,1,5,240,0,0,0,1,1,2,1,4,2,-1,-1,1, 13212490.201603,2,1,1,63,6,-1,1,2,1,1,1,2,2,129,-1,0
20150111141306,1,1,-1.0,3,1,-1,90,0,-1,-1,-1,2,2,1,7,2,-1,-1,1, 28279195.277077,2,1,2,-3,6,-2,-1,-1,2,-1,-1,-1,-1,-3,2,73
20150111141311,1,1,28.2,3,1,-1,20,5,0,0,-1,1,1,2,-1,1,1,2,1,  9898750.323022,2,1,3,66,6,-1,1,2,3,2,1,2,2,175,-1,0
20150111141315,1,2,20.6,3,5,-1,60,3,0,0,-1,1,1,2,-1,2,-1,-1,1, 10535352.951159,1,2,1,64,6,2,1,2,1,2,1,1,2,120,2,0
20150111141318,1,2,26.4,3,2,5,30,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  2757531.146624,2,5,2,60,6,-2,-1,-1,2,2,-1,-1,-1,135,2,0
20150111141319,1,1,27.0,3,1,-1,55,3,0,0,-1,2,1,1,5,1,3,2,1,  2331450.292476,2,1,1,73,6,-1,1,2,1,-1,1,2,2,205,-1,0
20150111141330,1,1,26.1,3,1,5,75,2,0,0,-1,2,1,1,10,1,1,2,1,  3633833.083634,2,1,3,69,6,-1,-1,-1,2,-1,1,1,-1,177,-1,0
20150111141348,1,1,23.0,3,1,5,95,12,0,0,2,1,1,1,5,1,5,1,1,  5036427.971547,2,2,3,70,6,-1,1,2,3,1,-2,-1,2,160,-1,0
20150111141365,1,2,21.8,3,5,5,50,15,0,0,1,1,1,2,-1,2,-1,-1,1,  5375489.184102,2,3,3,66,6,2,1,1,3,1,1,2,2,135,2,0
20150111141395,1,1,24.9,3,1,5,90,5,0,0,2,1,1,2,-1,2,-1,-1,1,  5773640.276445,2,3,1,64,6,-1,1,2,1,1,1,1,2,145,-1,0
20150111141399,1,-3,-1.0,3,-1,-1,15,0,-1,-1,2,1,2,-3,-1,-3,-1,-1,-3,  7786278.515207,-3,-3,1,-3,6,-3,-1,-1,-3,1,-3,-1,-1,-3,-3,3
20150111141401,1,1,22.8,3,1,-1,65,5,0,0,-1,1,1,1,4,2,-1,-1,1,  3074647.156051,2,1,1,68,6,-1,1,2,1,2,1,3,2,150,2,0
20150111141428,1,2,28.5,3,5,5,5,20,0,0,-1,1,1,2,-1,2,-1,-1,1,  9340785.538187,2,1,3,56,6,3,1,2,1,2,3,4,2,127,-1,0
20150111141447,1,1,31.0,3,1,5,33,5,0,0,1,1,1,2,-1,1,10,1,1, 13725080.825320,2,4,1,69,6,-1,1,2,1,1,2,1,1,210,2,0
20150111141480,1,2,26.6,3,3,5,45,0,0,0,-1,2,2,1,7,2,-1,-1,1,  5341253.718270,2,3,2,69,6,1,1,2,3,-1,-1,-1,2,180,-1,0
20150111141493,1,2,33.9,3,5,-1,65,2,0,0,-1,1,1,1,2,2,-1,-1,3,  4906427.629048,1,4,1,59,6,2,1,2,1,2,2,4,2,168,-1,0
20150111141501,1,1,38.9,3,1,5,105,0,0,0,-1,1,2,1,2,1,1,2,1,  5980687.268382,2,3,1,76,6,-1,1,2,1,2,3,4,2,320,2,0
20150111141508,1,1,30.0,3,1,-1,0,50,0,0,-1,2,1,2,-1,2,-1,-1,1,  4646717.866566,2,2,1,65,6,-1,1,2,1,-1,2,2,2,180,-1,0
20150111141509,1,1,31.4,3,1,5,85,10,0,0,1,1,1,1,4,1,2,1,1,  4437176.790155,2,2,1,65,6,-1,1,2,1,1,2,4,2,189,2,0
20150111141510,1,1,27.0,3,1,-1,90,0,0,0,-1,1,2,1,3,2,-1,-1,1,  7590557.145893,2,2,2,74,6,-2,-1,-1,2,2,-1,-1,-1,210,2,73
20150111141516,1,2,19.7,1,5,-1,45,5,0,0,2,1,1,2,-1,2,-1,-1,1,  6015617.295265,1,1,2,64,6,2,-1,-1,2,1,-1,-1,-1,115,-1,0
20150111141517,1,2,17.2,3,5,-1,45,0,0,0,-1,2,2,1,2,2,-1,-1,2,  2422173.580905,2,4,1,67,6,2,1,2,1,-1,1,3,2,110,1,0
20150111141519,1,1,35.6,3,1,-1,115,110,0,0,2,1,1,1,7,1,2,1,1,  1559035.722959,2,3,1,63,6,-1,1,2,1,1,1,2,2,201,-1,0
20150111141527,1,1,33.5,3,1,-1,60,30,0,0,-1,1,1,1,4,1,3,2,1, 18126490.251016,2,3,1,71,6,-1,-1,-1,2,2,1,2,-1,240,2,0
20150111141531,1,1,25.6,3,1,3,120,20,0,0,2,1,1,1,1,2,-1,-1,1, 12442713.026575,2,2,2,64,6,-1,-1,-1,2,1,-1,-1,-1,149,2,0
20150111141553,1,1,22.2,3,1,5,115,0,0,0,-1,2,2,1,1,1,7,1,1,  8449083.988817,2,2,1,67,6,-1,1,2,1,-1,1,3,2,142,2,0
20150111141591,1,1,34.4,3,1,5,30,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  2992467.974208,2,3,2,70,6,-1,-1,-1,2,2,-1,-1,-1,240,2,0
20150111141612,1,2,38.1,3,5,-1,50,0,0,0,-1,1,2,2,-1,2,-1,-1,1, 15898813.117044,2,3,1,56,6,3,-1,-1,2,2,1,1,-1,170,2,0
20150111141617,1,1,23.1,3,1,-1,60,0,0,0,-1,2,2,2,-1,1,1,2,1, 15545450.982105,2,2,2,68,6,-1,-1,-1,2,-1,-1,-1,-1,152,2,0
20150111141627,1,1,24.7,1,1,3,40,0,0,0,-1,2,2,1,3,1,6,2,2,  7167364.272844,2,3,3,72,6,-1,-1,-1,2,-1,2,1,-1,182,2,0
20150111141628,1,1,22.0,3,1,5,90,10,0,0,-1,2,1,1,3,2,-1,-1,1, 26606846.888956,2,2,2,73,6,-3,-1,-1,2,-1,-1,-1,-1,167,2,81
20150111141633,1,1,32.6,3,1,-1,21,20,0,0,-1,1,1,2,-1,1,1,2,2,  7486861.469462,2,4,2,65,6,-1,1,2,3,2,-1,-1,2,196,-1,0
20150111141635,1,1,16.2,3,1,-1,0,241,0,0,2,1,1,1,4,1,2,2,1, 15739344.510696,2,2,2,69,6,1,-1,-1,2,1,-1,-1,-1,110,2,75
20150111141677,1,3,51.7,3,2,5,75,0,0,1,2,1,2,2,-1,2,-1,-1,1,  3949305.847865,2,2,1,68,6,-1,1,2,1,1,3,6,2,340,2,0
20150111141726,1,1,-1.0,3,1,3,30,30,0,-1,-1,1,1,1,6,1,1,2,1,  8818537.915158,2,2,1,61,6,-1,-1,-1,2,2,2,1,-1,-2,2,0
20150111141728,1,1,24.4,3,1,5,15,25,0,0,-1,1,1,1,5,2,-1,-1,1,  5264195.348878,2,3,1,69,6,-1,1,2,3,2,2,1,2,165,-1,0
20150111141731,1,2,31.2,3,2,5,35,5,0,0,-1,2,1,1,5,2,-1,-1,1,  2892167.365125,2,3,3,60,6,-2,1,2,1,-1,1,1,2,160,-1,0
20150111141747,1,-3,22.7,3,-1,-1,130,30,0,0,2,1,1,2,-1,1,4,1,1,  3826129.453554,2,4,1,67,6,-3,1,2,1,1,1,2,1,145,-1,3
20150111141748,1,2,23.0,3,5,-1,60,30,0,0,-1,2,1,2,-1,2,-1,-1,1,  1621707.388176,2,3,1,62,6,2,1,2,1,-1,2,1,2,126,2,0
20150111141754,1,1,29.8,3,1,5,40,0,0,0,1,1,2,2,-1,1,10,2,1, 13474736.528636,2,2,2,72,6,-1,-1,-1,2,1,-1,-1,-1,220,-1,0
20150111141759,1,2,19.2,3,5,5,90,10,0,0,1,1,1,1,6,1,1,2,2, 15844187.666946,2,3,3,69,6,2,1,2,3,1,1,2,1,130,1,0
20150111141779,1,1,24.3,3,1,-1,60,20,0,0,-1,1,1,2,-1,1,3,2,2,  2744457.668948,2,2,1,67,6,-1,1,2,1,2,1,1,2,155,-1,0
20150111141787,1,2,24.3,3,5,5,120,0,0,0,-1,2,2,1,5,1,3,2,1,  4459944.235224,2,1,2,68,6,3,-1,-1,2,-1,-1,-1,-1,160,2,0
20150111141790,1,2,31.3,3,5,-1,60,10,0,0,1,1,1,2,-1,1,2,2,1,  4513071.717279,1,3,1,67,6,2,1,2,1,1,1,6,2,200,2,0
20150111141801,1,1,19.8,3,1,5,105,25,0,0,-1,1,1,2,-1,2,-1,-1,1, 13850565.372869,2,2,1,68,6,-1,1,2,3,2,1,1,2,130,2,0
20150111141810,1,3,13.5,3,2,-1,300,0,1,0,-1,1,2,2,-1,2,-1,-1,1,  3061766.364528,2,2,1,77,6,-1,1,2,1,2,5,6,2,114,2,0
20150111141812,1,1,18.6,3,1,-1,180,30,0,0,-1,2,1,1,5,2,-1,-1,1,  9558656.079499,2,2,2,63,6,-1,-1,-1,2,-1,-1,-1,-1,105,2,0
20150111141878,1,1,-1.0,3,1,3,90,0,0,-1,-1,2,2,1,5,2,-1,-1,1,  9013227.516153,2,2,1,64,6,-3,1,2,1,-1,1,4,1,-3,-1,84
20150111141900,1,2,24.4,3,5,5,30,5,0,0,-1,2,1,1,3,2,-1,-1,2,  4529264.549348,2,3,2,69,6,2,-1,-1,2,-1,-1,-1,-1,165,2,0
20150111141904,1,1,25.7,3,1,5,90,0,0,0,-1,2,2,1,3,2,-1,-1,1,  3975195.762998,2,1,2,74,6,-1,-1,-1,2,-1,-1,-1,-1,200,-1,0
20150111141907,1,1,33.8,3,1,5,20,30,0,0,-1,1,1,1,2,2,-1,-1,1,  9835044.989271,2,3,2,68,6,-1,-1,-1,2,2,-1,-1,-1,222,-1,0
20150111141916,1,1,29.6,3,1,1,10,15,0,0,-1,2,1,2,-1,1,3,1,1,  8219237.152413,2,3,1,62,6,-1,-1,-1,2,-1,1,1,-1,162,2,0
20150111141928,1,1,27.4,3,1,-1,120,0,0,0,1,1,2,2,-1,2,-1,-1,1,  4340435.566746,2,5,1,68,6,-1,1,2,1,1,1,1,2,180,-1,0
20150111141932,1,2,27.0,3,3,5,240,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  5807741.048402,2,2,1,65,6,1,1,2,1,-1,1,3,2,162,-1,0
20150111141941,1,1,28.4,1,1,-1,165,5,0,0,2,1,1,1,3,2,-1,-1,1,  2428138.550203,2,2,1,68,6,-1,1,2,1,1,2,2,2,187,2,0
20150111141947,1,1,25.0,3,1,-1,50,0,0,0,2,1,2,2,-1,1,2,2,1,  1886611.108028,2,2,1,65,6,-1,2,2,1,1,1,2,-1,150,-1,0
20150111141957,1,1,33.9,3,1,5,30,300,0,0,3,1,1,1,3,1,3,2,1, 12788087.788020,2,4,2,72,6,-1,-1,-1,2,1,-1,-1,-1,250,-1,0
20150111141964,1,2,26.5,3,5,5,45,25,0,0,-1,2,1,1,4,1,1,2,1,  5587625.200672,2,2,1,62,6,2,-1,-1,2,-1,1,1,-1,145,2,0
20150111141969,1,1,-1.0,3,1,-1,200,15,0,-1,-1,1,1,1,3,1,1,2,1, 19055892.833613,2,3,3,62,6,-2,1,2,3,2,1,2,2,-3,2,75
20150111141973,1,3,-1.0,3,2,5,65,0,0,-1,-1,2,2,2,-1,1,1,2,1,  2590209.465131,2,3,1,64,6,-1,1,2,1,-1,1,1,2,-3,2,0
20150111142007,1,1,23.6,3,1,5,80,0,0,0,-1,2,2,1,4,1,4,2,1,  8115571.010462,2,1,2,68,6,-1,-1,-1,2,-1,-1,-1,-1,155,2,0
20150111142015,1,1,32.0,3,1,-1,15,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  9220066.749915,2,3,3,62,6,-2,1,2,1,2,1,1,2,175,2,75
20150111142019,1,1,30.8,1,1,-1,15,2,0,0,-1,2,1,2,-1,1,5,2,2,  8741686.860933,2,2,1,70,6,-1,1,2,1,-1,1,1,2,215,-1,0
20150111142021,1,1,29.6,3,1,5,70,3,0,0,-1,1,1,2,-1,1,1,1,1, 24147003.553213,2,3,2,68,6,-1,-1,-1,2,2,-1,-1,-1,195,2,0
20150111142048,1,1,25.1,3,1,5,60,10,0,0,-1,1,1,1,7,2,-1,-1,1, 10045386.093618,2,3,1,69,6,-1,1,2,1,2,1,2,2,170,2,0
20150111142059,1,1,21.5,3,1,-1,20,10,0,0,-1,1,1,1,4,2,-1,-1,1,  3997315.179452,2,1,1,60,6,-1,1,2,1,2,2,1,2,110,2,0
20150111142087,1,3,33.9,3,2,5,270,0,0,0,-1,2,2,2,-1,2,-1,-1,1, 19908502.922643,2,3,2,72,6,-1,-1,-1,2,-1,-1,-1,-1,250,2,0
20150111142102,1,1,22.0,3,1,5,80,0,0,0,1,1,2,1,3,2,-1,-1,1,  4823391.747344,2,2,2,65,6,-1,-1,-1,2,1,-1,-1,-1,132,2,0
20150111142121,1,2,28.3,3,3,-1,5,60,0,0,-1,2,1,2,-1,1,2,2,1,  2641668.457859,2,3,1,61,6,1,1,2,1,-1,2,2,1,150,2,0
